id	topic	score	text
641299514347773953	justin	1	@granmastaj85 Hey there Justin, may I know which console you're trying to play on? ^EY
637151958781009920	juventus	1	@CoolFMNigeria @manipulator77 @MercyAjisafe @AjukaRosemary Man city, the group is tricky, Juventus to top, Sevilla n city will fight for 2nd
629501849054228480	seinfeld	1	What's with this Twitter account? It's like the Seinfeld episode where they talk about themselves in the 3rd person. https://t.co/jlQIzMGtZR
641202903978393601	obama	0	Obama thinks you need a few sick days. #SkimmLife http://t.co/HrlDmmzQhs via @theSkimm
641025333542670336	sarah palin	0	Sounds like a Sarah Palin line that didn't make the cut for being too crass and glib. https://t.co/1hZ5pRxqq4
640522599710261250	scotus	-1	Clerk #KimDavis is jailed because SCOTUS can see Gay Marriage in the 14th Amend. but Fed.Dist.Judge can't see religious freedom in the 1st.
627165428050194432	grateful dead	1	Down To Eugene to see the Grateful Dead (~);}  David Gans #VibeTribe #Vibes20 #friday #greenvibesstage http://t.co/VWfbHHV061
628749311350714368	jurassic world	1	Jurassic World now is the 3rd most grossed film! Nice!
631954824100102144	amazon prime	-1	I'm kind of confused why my Amazon Prime stuff that shipped today isn't coming until the 19th-24th. That's certainly not two days.
633976104450043904	oracle	1	The connection in respect to oracle strategies entryway the 21st five hundred dollars: pSIPsFh
637028500168310784	jurassic park	1	Happy 29th Birthday to our #Whistler Library! Free outdoor movie Jurassic Park tonight at 8pm http://t.co/lExsDxxtWw http://t.co/qNm0PRCfrw
641624729212682240	serena	1	I really hope that Obama attends Serena's match on Saturday...Ciara's doing the National Anthem. Give us deze ratings biches.
640478195431657472	messi	1	@ultrasuristic Thank you Kluivert. These days a lot of people make Ronaldo look like a Sunday League player when compared to Messi....
641412525930713088	pope	1	Sen. Schumer to announce Wednesday the winners of tickets to see Pope http://t.co/aoZ17ZBgOq
641606702849224704	google	-1	@InsideTimeUK Was having trouble yesterday downloading Septembers edition using Google? Loads the 1st page then crashes?
638663906509090816	angela merkel	0	"""There can be no tolerance of those who question the dignity of other people."" - Angela Merkel stood up to be counted http://t.co/J0vYptYqlB"
637541389107134464	jurassic world	2	I wanna go see Jurassic World for the 3rd time in IMAX...
634406235945742336	jay-z	1	Dreamed I was @Beyonce and I spent the night making out with Jay-Z at a Lower East Side rooftop party until the sun came up.
641509725226553344	iphone	0	While all eyes may be on the new iPhone today, this Apple product will be the most disruptive http://t.co/WIZnjgwOQn http://t.co/x8LHcVGju8
640368435852021760	chris brown	1	You're playing the same venue that Chris Brown did tomorrow how do you feel? @Calum5SOS
634710292740505600	google+	1	Happy Friday! Have you entered to win the $60 gift card we are giving away next Friday? +1 any 60th anniversary post on our Google+ to win!
641538154894368768	google	0	@M_Z_Harrison sounds like you may need a nightguard- Google bruxism
641487529703817216	amazon	-1	Author: IF I've EVER reviewed your book, grab a screen cap NOW! Amazon may pull it down. http://t.co/jA1RTUZlBp http://t.co/hs0Lox27ez
635567853253607425	digi	1	my mam just bought Liam a car but all he's bothered about is going to digi tomorrow night
635317091524960256	rick perry	1	LOL. I am quit sure that isn't the future 4 Rick Perry. He is the 1 that will give us back what we lost. We need him https://t.co/oQUc4jLoaH
634478999515697152	bob marley	1	Rise up this mornin'. Smile with risin' sun - Bob Marley! Happy Friday everyone. Today we have mint chocolate... http://t.co/RwT04XND2i
639546174710616064	batman	1	Me prepared for the Fancy Dress Ballroom Party this Sunday, wearing this MASK of BATMAN today to see how much it... http://t.co/V1joNmSc0l
641537637887508480	iphone	1	@talk2GLOBE hi, may i ask what are the requirements needed for the iphone 5s under plan 999?
640214000156848128	ac/dc	1	It's cool outside and I've got AC/DC playing inside. This is how you adult on a Saturday night.
641390986367668224	amazon	0	@Oscar_Mayers12 Amazon rentals. They'll charge you till the end of December but you can extend the time you use it
622906364109717504	digi	1	@thegabyconnors I know when I met him the 3rd time at DIGI when we stage kissed I started crying when he hugged me &amp; he just kept saying ily
641366410128527360	hillary	0	@IbadPoulette Remember how NYT aided Bush's March to Iraq War?  They need to be truthful &amp; they haven't with Hillary.
641365936851673088	madonna	0	A primer on Madonna's Rebel Heart Tour: The tour kicks off at the Bell Centre on Wednesday and Thursday. http://t.co/BOzlp4MnMU
637439341254582272	jurassic park	1	Someone see Jurassic park with me tomorrow
638572995309662208	erdogan	-1	Anyone up for an internet pool on when the Russian pilots shoot down the 1st Turkish aircraft? Erdogan, may wimp out &amp; ground his aircraft.
631447128016068608	mariah carey	0	Well it's August 12th and I've just heard Mariah Carey's 'All I want for Christmas'...seriously?
640350165879144448	ios	1	@_tomcc Hey Tommaso when is the release date for 0.12 on iOS? If the answer is around the 8th thats where my school starts!
637303765108981760	joe biden	1	With Joe Biden, campaign 2016 fun about to begin http://t.co/t2FEgC9OWj via @WashTimes #Election2016
633103136865935360	jurassic park	1	Khakis and Jurassic Park shirt for tomorrow.  I'm gonna look hot on the first day of school. Literally... We're experiencing a heat wave.
625091888333242369	bobby jindal	-1	I saw something hideous &amp; disgusting on the road side. Broken &amp; long dead. It not sure, but it may have been Bobby Jindal's last scruple.
640976514834542592	messi	1	Sum chelsea fans in their dreams believe Hazard is the 3rd best player in the world afta Messi and Ronaldo. Not sure they've heard of Muller
626439230777085953	erdogan	-1	Erdogan may be about to take his push for power to a whole new level, and is drawing U.S. and NATO into his game
630521273253253120	bob marley	-1	meanwhile its half past midnight and my neighbours are sat in the back singing Bob Marley songs ugh
635337032986968064	minecraft	1	WFS Saturday is about to start! If you have a 360, Minecraft is up, &amp; we're open to viewers joining us!  http://t.co/t3K4bjxhiO
641623729991122944	netflix	2	@Halleywood I'm going to need to catch up...I only just started watching the 3rd season by accident. lol. Are the 1st 3 seasons on Netflix?
641397573748703232	ipod	1	1st song on the iPod upon leaving GB is 'Good Life' by One Republic &amp; upon leaving an amazing weekend w/ @Amy__Bailey &amp; her fam it truly is!
639422350056775681	planned parenthood	1	STOP THE SLANDER AND LIES ABOUT PLANNED PARENTHOOD!! Arizona at Work is on the air Thursday 12-1pm MST (AZ time)... http://t.co/SFwzm1aGGG
640437806641356800	bob marley	2	@BBUKLive wake them up with the legendary Bob Marley the sun is shining
641463144578195456	google	-1	What time is the Apple announment tomorrow? I didn't feel like going all that in Google....
636009004783693825	game of thrones	1	One of my favorite characters on Game Of Thrones just died I can't go to school tomorrow I'm grieving
627186040055296000	pride parade	1	@TVP_horses Good luck Thor, Samsom,Odin and Ceasar.  Do the Mounties proud. May tomorrow's Pride Parade be a big success.
636448337445695488	ibm	1	Back from holiday, and back to work. Now on my 3rd day here and it's like I was never away. Recruitment in IBM never stops.
638847579569135616	oracle	1	@ItIsShoTime My friend and I worked on the deck. He got 23rd playing Coiling Oracle which I recommend. http://t.co/t7Jj9rn4gl
639874357494444032	hannibal	1	Just sat down to watch the final episode of Hannibal, Season 3. Incredible show!
627928938514382849	fleetwood mac	1	listening to Fleetwood Mac and having my candles lit is the perfect Sunday evening
640229988097261568	arsenal	1	Own goal is in unreal Form. Scoring goals for fun. Just hope he comes back injury free. England and Arsenal's 12th man.
621522460807143424	amazon prime day	-2	Amazon Prime Day? Amazon Scam Day is more like it. More deals than Black Friday my ass! http://t.co/ErRgfAbaXt http://t.co/y73hvTOy9Z
638141553026985984	bobby jindal	1	Jindal, Landrieu appear on Face the Nation - Sunday on Face the Nation on CBS, Gov. Bobby Jindal delivered the sam... http://t.co/eqlb9jMQAe
641585621182582784	google	0	How To Find Your Links In Google - Proportionately you may light, part of getting ranked high on Google or... http://t.co/Fuk8tU6ojc
631450050682572800	mariah carey	1	@JanMichaelDC @LittleLadyCook I don't either. Complete mystery. Also, I may have just been chair dancing to Heartbreaker by Mariah Carey.
633785856529068032	jurassic world	1	Going to see Jurassic World late tomorrow night! It will be worth it!!
632658096150716416	amazon prime	1	Nice: @BrandRepublic 2nd spot in Amazon Prime's #TV #campaign shows next day delivery coming to rescue of a lame #dog http://t.co/8Blxhg0SV7
633987798194913280	bentley	1	new bf3 dualtage with bentley tomorrow! :&gt;
636697201864015872	rick perry	0	Former Gov. Rick Perry said Wednesday financial woes won't be the death knell for his second bid for the White House: http://t.co/tKnZUBEiTF
638466788724985856	madonna	1	Schwinn Certification in Toronto October 24th at Hard Candy. Yes, that's Madonna's gym &amp; she's in town that month!
641266791658840064	bernie sanders	2	Bernie Sanders @BernieSanders fierce voice for the working class, put some action behind his words Friday... http://t.co/SS098F0Rtw
641174772152422400	bbc	1	Hello, BTLs.  Every single one of you consumes BBC content even indirectly.  Stop whining. http://t.co/eRlzyrYthl
641635504589402112	chris brown	-1	@aziq_adam @IzzyJizzy99 ik :'( nvm tomorrow I Chris Brown her like she's rihanna
639216221825671168	michael jackson	1	I JUST CAN'T STOP LOVING YOU by MICHAEL JACKSON AND SIEDAH GARRETT was no.3 in the UK charts on 2 September 1987
623617946603155457	michelle obama	1	"Wale is going to perform at the White House on Thursday as part of Michelle Obama's ""Reach Higher"" education initiative"
631443056064135168	rick perry	0	So only the independently wealthy?!? Rick Perry's campaign staff is working for free 99. #SkimmLife http://t.co/abrgkGDs7I via @theSkimm
641281467054747648	kerry	1	Tomorrow in #BurgessHill Bring your testers down to CEF, RH15 9TT for a Calibration day with Kerry. Competitive prices and same day service
638643398090620928	angela merkel	0	Angela Merkel told UK to take more of her 800,000 immigrants.That was April.Now she's putting in border controls http://t.co/lQNpkaGJZC
639136004935258112	madonna	1	In other news, I heard Borderline by Madonna at lunch on Monday and just caught myself humming it 2 days later and I'm kind of freaked out.
627935544111177728	jurassic world	0	We tried to watch Jurassic World and watched like an 8th and the Internet died on us :(
641470824239632384	justin	-1	I'm going to fight Justin tomorrow during lunch idc idc dc
640069603616358400	kerry	1	@ScandalABC @kerrywashington #TGIT and Kerry and Tony's little dance so cute and the cast is fab... looking forward to Thursday's telly!!
633757225945665537	@microsoft	2	I traveled to Redmond today. I'm visiting with @Microsoft @SQLServer engineers tomorrow - at their invitation. Feeling excited.
641449533201756160	barca	1	Neymar shockingly starts playing for Brazil like he does for Barca https://t.co/RSuKe3s16i
635952446402072576	ac/dc	1	@smilelikepink I like Scorpions, Guns, Ac/dc, I downloaded u playing Yesterday cause C'mon it's Beatles
631104156187627520	@microsoft	-1	"For the 1st time @Skype has a ""High Startup impact""   Does anyone at @Microsoft have a clue? #Windows10Fail http://t.co/loO3yd5rwe"
639969145723994112	ipod	1	#EGGPLANT LETS GO new winner of the iPod and may we reach out goal Hazzah and Mark are you going to pax south
634185712884183040	michelle obama	2	AMERICA! my friends @TheStruts are playing the Jimmy Kimmel show tomorrow night with Michelle Obama! couldn't be more proud!
637997985666875392	grateful dead	1	I think I may be the only person alive who prefers the Grateful Dead's studio albums over the live ones
635847561572560896	nokia	0	Microsoft cuts 2300 Nokia jobs in Finland: Microsoft on Friday confirmed it will close a Nokia handset product... http://t.co/jrfrPCmUQ1
